Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Rice,2012,Kharif     ,Tripura,254743,713222,1882.2,38415244.4,78970.33,2.78
Rice,2012,Kharif     ,Uttar Pradesh,5837298,14353736,746.3,880264538.4,1809562.38,2.4092
Rice,2012,Summer     ,Uttar Pradesh,23984,62203,746.3,3616787.2,7435.04,2.434761905
Rice,2012,Kharif     ,Uttarakhand,255037,561339,1309.8,38459579.6,79061.47,1.750769231
Rice,2012,Summer     ,Uttarakhand,14200,45552,1309.8,2141360,4402,3.21
Rice,2012,Autumn     ,Jharkhand,148761,129693,1102,22433158.8,46115.91,0.761304348
Rice,2012,Winter     ,Jharkhand,942310,1292796,1102,142100348,292116.1,1.338333333
Rice,2012,Autumn     ,West Bengal,205082,471150,1566,30926365.6,63575.42,2.259444444
Rice,2012,Summer     ,West Bengal,1228263,4065052,1566,185222060.4,380761.53,3.206111111
Rice,2012,Winter     ,West Bengal,4010973,10410533,1566,604854728.4,1243401.63,2.53
Rice,2013,Autumn     ,Bihar,549404,798676,1069.9,79383383.96,148339.08,1.413
Rice,2013,Summer     ,Bihar,92207,215952,1069.9,13322989.43,24895.89,2.233157895
Rice,2013,Winter     ,Bihar,2509203,5634961,1069.9,362554741.5,677484.81,2.066842105
Rice,2013,Kharif     ,Chhattisgarh,3987721,7102729,1418.3,576185807.3,1076684.67,1.75037037
Rice,2013,Kharif     ,Gujarat,787300,1672585,1006.5,113756977,212571,1.939411765
Rice,2013,Summer     ,Gujarat,33099,105505,1006.5,4782474.51,8936.73,3.133636364
Rice,2013,Kharif     ,Haryana,1244000,4041000,452.2,179745560,335880,3.112
Rice,2013,Kharif     ,Himachal Pradesh,73139,106899,1216.9,10567854.11,19747.53,1.565454545
Rice,2013,Kharif     ,Madhya Pradesh,1881546,3321724,1451.4,271864581.5,508017.42,1.410204082
Rice,2013,Kharif     ,Maharashtra,1567500,3016600,1409.8,226488075,423225,1.436
Rice,2013,Summer     ,Maharashtra,37400,91690,1409.8,5403926,10098,2.423333333
Rice,2013,Kharif     ,Manipur,222800,597670,1428.8,32192372,60156,2.354444444
Rice,2013,Autumn     ,Mizoram,22633,25671,1848.8,3270242.17,6110.91,1.10625
Rice,2013,Kharif     ,Mizoram,15620,32440,1848.8,2256933.8,4217.4,2.1475
Rice,2013,Rabi       ,Mizoram,550,883,1848.8,79469.5,148.5,1.666666667
Rice,2013,Kharif     ,Nagaland,185670,419640,1350.9,26827458.3,50130.9,2.203636364
Rice,2013,Rabi       ,Nagaland,3810,10000,1350.9,550506.9,1028.7,2.633333333
Rice,2013,Kharif     ,Punjab,2851000,11267000,586.6,411940990,769770,3.834090909
Rice,2013,Kharif     ,Telangana,1166334,3768045,1348.7,168523599.7,314910.18,3.115555556
Rice,2013,Rabi       ,Telangana,828103,2813045,1348.7,119652602.5,223587.81,3.203333333
Rice,2013,Kharif     ,Tripura,254254,711831,2043.5,36737160.46,68648.58,2.775
Rice,2013,Kharif     ,Uttar Pradesh,5955306,14565665,995.2,860482163.9,1607932.62,2.396133333
Rice,2013,Summer     ,Uttar Pradesh,27063,70171,995.2,3910332.87,7307.01,2.479047619
Rice,2013,Kharif     ,Uttarakhand,246959,551758,1735.4,35683105.91,66678.93,1.736153846
Rice,2013,Summer     ,Uttarakhand,12420,41310,1735.4,1794565.8,3353.4,3.353333333
Rice,2013,Autumn     ,Jharkhand,154068,131682,1253.6,22261285.32,41598.36,0.854782609
Rice,2013,Winter     ,Jharkhand,933073,1366639,1253.6,134819717.8,251929.71,1.422083333
Rice,2013,Autumn     ,West Bengal,210036,493651,1939.9,30348101.64,56709.72,2.252777778
Rice,2013,Summer     ,West Bengal,1286995,4338142,1939.9,185957907.6,347488.65,3.127222222
Rice,2013,Winter     ,West Bengal,4016656,10545076,1939.9,580366625.4,1084497.12,2.626111111
Rice,2014,Autumn     ,Bihar,581128,1010341,1061,87727082.88,191772.24,1.738965517
Rice,2014,Summer     ,Bihar,82265,181555,1061,12418724.4,27147.45,1.971764706
Rice,2014,Winter     ,Bihar,2599981,7049728,1061,392493131.8,857993.73,2.625263158
Rice,2014,Kharif     ,Chhattisgarh,4035700,7977746,1274.7,609229272,1331781,1.92962963
Rice,2014,Kharif     ,Gujarat,763205,1671308,605.6,115213426.8,251857.65,1.867368421
Rice,2014,Summer     ,Gujarat,31238,100275,605.6,4715688.48,10308.54,3.144166667
Rice,2014,Kharif     ,Haryana,1277000,3989000,301.3,192775920,421410,2.9465
Rice,2014,Kharif     ,Himachal Pradesh,72380,116365,1019.9,10926484.8,23885.4,1.72
Rice,2014,Kharif     ,Madhya Pradesh,2057000,3522660,891.2,310524720,678810,1.663488372
Rice,2014,Kharif     ,Maharashtra,1508400,2835400,1001.6,227708064,497772,1.3064
Rice,2014,Summer     ,Maharashtra,42800,111200,1001.6,6461088,14124,2.52375
Rice,2014,Kharif     ,Manipur,224380,501980,987.5,33872404.8,74045.4,2.073333333
Rice,2014,Autumn     ,Mizoram,20064,23583,2029.9,3028861.44,6621.12,1.14875
Rice,2014,Kharif     ,Mizoram,16380,35983,2029.9,2472724.8,5405.4,2.2825
Rice,2014,Rabi       ,Mizoram,486,1113,2029.9,73366.56,160.38,2.063333333
Rice,2014,Kharif     ,Nagaland,191230,443450,1333.3,28868080.8,63105.9,2.260909091
Rice,2014,Rabi       ,Nagaland,4010,10740,1333.3,605349.6,1323.3,2.683333333
Rice,2014,Kharif     ,Punjab,2894000,11107000,382.7,436878240,955020,3.728181818
Rice,2014,Kharif     ,Telangana,920307,2854873,746.4,138929544.7,303701.31,2.958888889
Rice,2014,Rabi       ,Telangana,495113,1690109,746.4,74742258.48,163387.29,3.332222222
Rice,2014,Kharif     ,Tripura,257273,746954,2015.7,38837932.08,84900.09,2.885
Rice,2014,Kharif     ,Uttar Pradesh,5842029,13241518,616.4,881912697.8,1927869.57,2.240533333
Rice,2014,Summer     ,Uttar Pradesh,29947,75449,616.4,4520799.12,9882.51,2.384090909
Rice,2014,Kharif     ,Uttarakhand,247698,561856,1287.4,37392490.08,81740.34,1.738461538
Rice,2014,Summer     ,Uttarakhand,12394,39004,1287.4,1870998.24,4090.02,3.15
Rice,2014,Autumn     ,Jharkhand,139909,143816,1156.6,21120662.64,46169.97,1.01
Rice,2014,Winter     ,Jharkhand,849093,1248966,1156.6,128179079.3,280200.69,1.416666667
Rice,2014,Autumn     ,West Bengal,227829,591451,1483.5,34393065.84,75183.57,2.516111111
Rice,2014,Summer     ,West Bengal,1290020,4351753,1483.5,194741419.2,425706.6,3.254444444
Rice,2014,Winter     ,West Bengal,4008662,10983992,1483.5,605147615.5,1322858.46,2.700555556
Rice,2015,Autumn     ,Bihar,549012,725206,874,86694484.92,181173.96,1.347142857
Rice,2015,Summer     ,Bihar,81302,200983,874,12838398.82,26829.66,2.528333333
Rice,2015,Winter     ,Bihar,2602000,5876027,874,410881820,858660,2.166052632
Rice,2015,Kharif     ,Chhattisgarh,3959746,5154328,1136,625283490.9,1306716.18,1.21962963
Rice,2015,Kharif     ,Gujarat,741042,1584355,584.3,117017942.2,244543.86,1.895238095
Rice,2015,Summer     ,Gujarat,33140,107509,584.3,5233137.4,10936.2,3.201818182
Rice,2015,Kharif     ,Haryana,1353000,4142000,426.8,213652230,446490,2.963
Rice,2015,Kharif     ,Himachal Pradesh,71614,114670,1223.2,11308566.74,23632.62,1.612727273
Rice,2015,Kharif     ,Madhya Pradesh,2027000,3546790,1000.7,320083570,668910,1.701904762
Rice,2015,Kharif     ,Maharashtra,1471400,2517100,875.7,232348774,485562,1.334583333
Rice,2015,Summer     ,Maharashtra,31400,76000,875.7,4958374,10362,2.538888889
Rice,2015,Kharif     ,Manipur,237000,508140,1329.1,37424670,78210,1.876666667
Rice,2015,Autumn     ,Mizoram,19851,24343,2310.8,3134671.41,6550.83,1.22375
Rice,2015,Kharif     ,Mizoram,16804,36471,2310.8,2653519.64,5545.32,2.16
Rice,2015,Rabi       ,Mizoram,498,1275,2310.8,78639.18,164.34,2.515
Rice,2015,Kharif     ,Nagaland,176790,427240,1308.3,27916908.9,58340.7,2.41
Rice,2015,Rabi       ,Nagaland,4520,12220,1308.3,713753.2,1491.6,2.703333333
Rice,2015,Kharif     ,Punjab,2975000,11823000,512.6,469782250,981750,3.923181818
Rice,2015,Kharif     ,Telangana,748713,2197030,747.9,118229269.8,247075.29,2.822222222
Rice,2015,Rabi       ,Telangana,297475,850259,747.9,46974277.25,98166.75,2.785555556
Rice,2015,Kharif     ,Tripura,199818,575826,2334.4,31553260.38,65939.94,2.895
Rice,2015,Summer     ,Tripura,69975,219022,2334.4,11049752.25,23091.75,3.04625
Rice,2015,Kharif     ,Uttar Pradesh,5837445,12434053,596.7,921790939.9,1926356.85,2.096133333
Rice,2015,Summer     ,Uttar Pradesh,24595,67107,596.7,3883796.45,8116.35,2.295
Rice,2015,Kharif     ,Uttarakhand,252163,591755,1247.6,39819059.33,83213.79,1.795384615
Rice,2015,Summer     ,Uttarakhand,13043,50137,1247.6,2059620.13,4304.19,3.81
Rice,2015,Autumn     ,Jharkhand,145866,88110,1085.6,23033700.06,48135.78,0.606956522
Rice,2015,Winter     ,Jharkhand,1016623,674135,1085.6,160534937.9,335485.59,0.6625
Rice,2015,Autumn     ,West Bengal,235970,612966,1717,37262022.7,77870.1,2.48
Rice,2015,Summer     ,West Bengal,1310585,4424392,1717,206954477.4,432493.05,3.155
Rice,2015,Winter     ,West Bengal,3977400,10910896,1717,628071234,1312542,2.670555556
Rice,2016,Kharif     ,Arunachal Pradesh,131000,220000,2933.7,20075750,45850,1.606
Rice,2016,Autumn     ,Bihar,556827,949371,1205.6,85333737.75,194889.45,1.736153846
Rice,2016,Summer     ,Bihar,84323,224329,1205.6,12922499.75,29513.05,2.493333333
Rice,2016,Winter     ,Bihar,2698627,7065073,1205.6,413564587.8,944519.45,2.571052632
Rice,2016,Kharif     ,Chhattisgarh,4052587,8793273,1298.9,621058957.8,1418405.45,2.076666667
Rice,2016,Kharif     ,Gujarat,792207,1808275,710.5,121405722.8,277272.45,2.0745
Rice,2016,Summer     ,Gujarat,55403,180196,710.5,8490509.75,19391.05,3.133333333
Rice,2016,Kharif     ,Haryana,1384700,4451000,554.7,212205275,484645,2.9505
Rice,2016,Kharif     ,Himachal Pradesh,70855,103557,1373.9,10858528.75,24799.25,1.559090909
Rice,2016,Kharif     ,Madhya Pradesh,2260000,5400540,1048.4,346345000,791000,2.040294118
Rice,2016,Kharif     ,Maharashtra,1465730,3419021,1151.1,224623122.5,513005.5,1.664444444
Rice,2016,Summer     ,Maharashtra,69640,161900,1151.1,10672330,24374,2.369166667
Rice,2016,Kharif     ,Manipur,244000,645600,2039.8,37393000,85400,2.313333333
Rice,2016,Autumn     ,Mizoram,19602,23665,2626.8,3004006.5,6860.7,1.21125
Rice,2016,Kharif     ,Mizoram,16862,36979,2626.8,2584101.5,5901.7,2.2325
Rice,2016,Rabi       ,Mizoram,394,872,2626.8,60380.5,137.9,2.21
Rice,2016,Kharif     ,Nagaland,201860,491660,1959.8,30935045,70651,2.391818182
Rice,2016,Rabi       ,Nagaland,4800,13400,1959.8,735600,1680,2.79
Rice,2016,Kharif     ,Punjab,3046000,12638000,635.9,466799500,1066100,4.066818182
Rice,2016,Kharif     ,Telangana,889351,3028634,942.6,136293040.8,311272.85,3.229666667
Rice,2016,Rabi       ,Telangana,939223,3570445,942.6,143935924.8,328728.05,3.585
Rice,2016,Autumn     ,Tripura,38136,101574,2475.3,5844342,13347.6,2.5475
Rice,2016,Kharif     ,Tripura,16843,18190,2475.3,2581189.75,5895.05,1.05875
Rice,2016,Summer     ,Tripura,71877,231509,2475.3,11015150.25,25156.95,3.145
Rice,2016,Winter     ,Tripura,150250,463371,2475.3,23025812.5,52587.5,3.05375
Rice,2016,Kharif     ,Uttar Pradesh,5965657,14396168,965.3,914236935.3,2087979.95,2.3668
Rice,2016,Summer     ,Uttar Pradesh,26051,74184,965.3,3992315.75,9117.85,2.484117647
Rice,2016,Kharif     ,Uttarakhand,251498,582720,1580.9,38542068.5,88024.3,1.779230769
Rice,2016,Summer     ,Uttarakhand,14703,55577,1580.9,2253234.75,5146.05,3.77
Rice,2016,Autumn     ,Jharkhand,137925,154026,1296.3,21137006.25,48273.75,0.912
Rice,2016,Winter     ,Jharkhand,1204133,2621003,1296.3,184533382.3,421446.55,2.251666667
Rice,2016,Autumn     ,West Bengal,247978,642310,1795.8,38002628.5,86792.3,2.493809524
Rice,2016,Summer     ,West Bengal,1185381,4005685,1795.8,181659638.3,414883.35,3.244285714
Rice,2016,Winter     ,West Bengal,3963495,10996579,1795.8,607405608.8,1387223.25,2.691363636
Rice,2017,Kharif     ,Arunachal Pradesh,132000,233335,2745.5,20782080,50160,1.6915
Rice,2017,Autumn     ,Bihar,522698,903286,1112,82293573.12,198625.24,1.78173913
Rice,2017,Summer     ,Bihar,67865,143832,1112,10684665.6,25788.7,2.034285714
Rice,2017,Winter     ,Bihar,2716420,7046043,1112,427673164.8,1032239.6,2.466842105
Rice,2017,Kharif     ,Chhattisgarh,3976626,5749044,1124.5,626079997.4,1511117.88,1.386296296
Rice,2017,Kharif     ,Gujarat,802674,1749613,814.8,126372994.6,305016.12,2.0375
Rice,2017,Summer     ,Gujarat,52616,140196,814.8,8283863.04,19994.08,2.657857143
Rice,2017,Kharif     ,Haryana,1422100,4880000,417.1,223895424,540398,3.096190476
Rice,2017,Kharif     ,Himachal Pradesh,71613,114785,1182.2,11274750.72,27212.94,1.618181818
Rice,2017,Kharif     ,Jharkhand,1735411,3421253,1165.7,273223107.8,659456.18,2.023333333
Rice,2017,Kharif     ,Madhya Pradesh,2023070,4869658,800,318512140.8,768766.6,1.806888889
Rice,2017,Summer     ,Madhya Pradesh,12070,29400,800,1900300.8,4586.6,1.965294118
Rice,2017,Kharif     ,Maharashtra,1424765,2668600,1129.5,224315001.6,541410.7,1.637916667
Rice,2017,Summer     ,Maharashtra,26178,62200,1129.5,4121464.32,9947.64,2.535833333
Rice,2017,Kharif     ,Manipur,236710,607820,1780,37267622.4,89949.8,2.18
Rice,2017,Autumn     ,Mizoram,19587.5,23580,3865.8,3083856,7443.25,1.18625
Rice,2017,Kharif     ,Mizoram,16039.7,35029,3865.8,2525290.368,6095.086,2.15625
Rice,2017,Rabi       ,Mizoram,487,998,3865.8,76673.28,185.06,2.09
Rice,2017,Kharif     ,Nagaland,206750,509590,1722.1,32550720,78565,2.421818182
Rice,2017,Rabi       ,Nagaland,5250,14850,1722.1,826560,1995,2.826666667
Rice,2017,Kharif     ,Punjab,3065000,13382000,497.5,482553600,1164700,4.252727273
Rice,2017,Kharif     ,Telangana,1046987,2946004,815.7,164837633.3,397855.06,2.672333333
Rice,2017,Rabi       ,Telangana,915389,3317425,815.7,144118844.2,347847.82,3.532666667
Rice,2017,Autumn     ,Tripura,37775,104258,3326.8,5947296,14354.5,2.68125
Rice,2017,Kharif     ,Tripura,15837,16787,3326.8,2493377.28,6018.06,1.02625
Rice,2017,Summer     ,Tripura,72224,235115,3326.8,11370946.56,27445.12,3.1475
Rice,2017,Winter     ,Tripura,148232,455932,3326.8,23337646.08,56328.16,3.045
Rice,2017,Kharif     ,Uttar Pradesh,5897871,15441958,652.1,928560810.2,2241190.98,2.541333333
Rice,2017,Summer     ,Uttar Pradesh,25761,76645,652.1,4055811.84,9789.18,2.67
Rice,2017,Kharif     ,Uttarakhand,246539,620027,1475.8,38815100.16,93684.82,1.909230769
Rice,2017,Summer     ,Uttarakhand,13953,44845,1475.8,2196760.32,5302.14,3.223333333
Rice,2017,Autumn     ,West Bengal,249341,633542,1830,39256247.04,94749.58,2.45
Rice,2017,Summer     ,West Bengal,1295678,4671912,1830,203991544.3,492357.64,3.375714286
Rice,2017,Winter     ,West Bengal,3992412,11010468,1830,628565345.3,1517116.56,2.684545455
Rice,2018,Kharif     ,Arunachal Pradesh,133200,239998,2992.9,21605040,46620,1.737727273
Rice,2018,Autumn     ,Bihar,445393,615668,1521.4,72242744.6,155887.55,1.439545455
Rice,2018,Summer     ,Bihar,60400,136281,1521.4,9796880,21140,2.205
Rice,2018,Winter     ,Bihar,2653929,5403580,1521.4,430467283.8,928875.15,1.809210526
Rice,2018,Kharif     ,Chhattisgarh,4141378,6509430,1515.5,671731511.6,1449482.3,1.521481481
Rice,2018,Kharif     ,Gujarat,809367,1819260,1125.4,131279327.4,283278.45,2.131
Rice,2018,Summer     ,Gujarat,29582,92755,1125.4,4798200.4,10353.7,2.676153846
Rice,2018,Kharif     ,Haryana,1447000,4516000,533.2,234703400,506450,2.94952381
Rice,2018,Kharif     ,Himachal Pradesh,71810,114896,1052.2,11647582,25133.5,1.623636364
Rice,2018,Kharif     ,Jharkhand,1527103,2894101,1222.7,247696106.6,534486.05,1.817916667
Rice,2018,Kharif     ,Madhya Pradesh,2794020,5238850,1102.2,453190044,977907,1.444901961
Rice,2018,Kharif     ,Maharashtra,1417445,3143748,1387.4,229909579,496105.75,1.657916667
Rice,2018,Summer     ,Maharashtra,47541,132050,1387.4,7711150.2,16639.35,2.755833333
Rice,2018,Kharif     ,Manipur,233500,602430,1196.9,37873700,81725,2.232222222
Rice,2018,Autumn     ,Mizoram,18957,23372,1665.2,3074825.4,6634.95,1.215
Rice,2018,Kharif     ,Mizoram,16133,35678,1665.2,2616772.6,5646.55,2.1975
Rice,2018,Rabi       ,Mizoram,460,960,1665.2,74612,161,2.115
Rice,2018,Kharif     ,Nagaland,208990,519600,1372.7,33898178,73146.5,2.444545455
Rice,2018,Rabi       ,Nagaland,5460,15440,1372.7,885612,1911,2.8275
Rice,2018,Kharif     ,Punjab,3103000,12822000,585.5,503306600,1086050,4.011818182
Rice,2018,Kharif     ,Telangana,1189264,4135049,1350.3,192898620.8,416242.4,3.3065625
Rice,2018,Rabi       ,Telangana,742508,2533895,1350.3,120434797.6,259877.8,3.208125
Rice,2018,Autumn     ,Tripura,35340,93453,2169.1,5732148,12369,2.50625
Rice,2018,Kharif     ,Tripura,15382,16267,2169.1,2494960.4,5383.7,1.05375
Rice,2018,Summer     ,Tripura,70742,232551,2169.1,11474352.4,24759.7,3.0775
Rice,2018,Winter     ,Tripura,147900,450930,2169.1,23989380,51765,3.03375
Rice,2018,Kharif     ,Uttar Pradesh,5894983,15932429,792.8,956166242.6,2063244.05,2.6056
Rice,2018,Summer     ,Uttar Pradesh,29145,87266,792.8,4727319,10200.75,2.662631579
Rice,2018,Kharif     ,Uttarakhand,243666,574963,1373,39522625.2,85283.1,1.804615385
Rice,2018,Summer     ,Uttarakhand,15682,51570,1373,2543620.4,5488.7,3.283333333
Rice,2018,Autumn     ,West Bengal,230980,609496,2012.6,37464956,80843,2.672380952
Rice,2018,Summer     ,West Bengal,1279500,4615344,2012.6,207534900,447825,3.45952381
Rice,2018,Winter     ,West Bengal,4002092,11282409,2012.6,649139322.4,1400732.2,2.744545455
Rice,2019,Kharif     ,Arunachal Pradesh,133500,244741,2433.3,22929960,49395,1.7792
Rice,2019,Autumn     ,Bihar,443965,727611,1194.7,76255428.4,164267.05,1.759583333
Rice,2019,Summer     ,Bihar,60399,128812,1194.7,10374132.24,22347.63,2.142857143
Rice,2019,Winter     ,Bihar,2593026,6096095,1194.7,445378145.8,959419.62,2.173157895
Rice,2019,Kharif     ,Chhattisgarh,4266022,8569367,1420.3,732731938.7,1578428.14,1.936428571
Rice,2019,Kharif     ,Gujarat,849599,1821136,1067.8,145927124.2,314351.63,1.948571429
Rice,2019,Summer     ,Gujarat,54751,161497,1067.8,9404031.76,20257.87,2.848571429
Rice,2019,Kharif     ,Haryana,1558900,5194600,351.8,267756664,576793,3.048095238
Rice,2019,Kharif     ,Himachal Pradesh,72620,116879,1217.7,12473211.2,26869.4,1.656363636
Rice,2019,Kharif     ,Jharkhand,1357726,3612589,1137.8,233203017.8,502358.62,2.663333333
Rice,2019,Kharif     ,Madhya Pradesh,3076000,7268659,1446.7,528333760,1138120,1.858
Rice,2019,Summer     ,Madhya Pradesh,34311,94770,1446.7,5893257.36,12695.07,0.8775
Rice,2019,Kharif     ,Maharashtra,1478093,2701810,1555.8,253877253.7,546894.41,1.256296296
Rice,2019,Summer     ,Maharashtra,74896,195623,1555.8,12864136.96,27711.52,2.660833333
Rice,2019,Autumn     ,Mizoram,18510,22904,2178.5,3179277.6,6848.7,1.18875
Rice,2019,Kharif     ,Mizoram,16232,36357,2178.5,2788008.32,6005.84,2.2025
Rice,2019,Rabi       ,Mizoram,468,978,2178.5,80383.68,173.16,2.135
Rice,2019,Kharif     ,Nagaland,211280,528920,1593,36289452.8,78173.6,2.459090909
Rice,2019,Rabi       ,Nagaland,5670,16050,1593,973879.2,2097.9,2.83
Rice,2019,Autumn     ,Odisha,426080,769480,1593.9,73183500.8,157649.6,1.8825
Rice,2019,Summer     ,Odisha,292610,932910,1593.9,50258693.6,108265.7,2.796896552
Rice,2019,Winter     ,Odisha,3222020,8052660,1593.9,553414155.2,1192147.4,2.564666667
Rice,2019,Kharif     ,Punjab,3142000,12675000,653.2,539669920,1162540,3.930909091
Rice,2019,Kharif     ,Telangana,1631151,5985349,1031.7,280166495.8,603525.87,3.575625
Rice,2019,Rabi       ,Telangana,1585062,5900447,1031.7,272250249.1,586472.94,3.610625
Rice,2019,Autumn     ,Tripura,34235,94357,2252.8,5880203.6,12666.95,2.6425
Rice,2019,Kharif     ,Tripura,15228,16175,2252.8,2615561.28,5634.36,1.06875
Rice,2019,Summer     ,Tripura,70577,228104,2252.8,12122305.52,26113.49,3.13
Rice,2019,Winter     ,Tripura,147295,471608,2252.8,25299389.2,54499.15,3.17375
Rice,2019,Kharif     ,Uttar Pradesh,5898690,16947998,814.5,1013158994,2182515.3,2.823466667
Rice,2019,Summer     ,Uttar Pradesh,25659,79891,814.5,4407189.84,9493.83,2.968717949
Rice,2019,Kharif     ,Uttarakhand,240411,615514,1378.9,41292993.36,88952.07,1.933846154
Rice,2019,Summer     ,Uttarakhand,17370,61915,1378.9,2983471.2,6426.9,3.563333333
Rice,2019,Autumn     ,West Bengal,215126,514586,1733.4,36950041.76,79596.62,2.434285714
Rice,2019,Summer     ,West Bengal,1271772,4616835,1733.4,218439558.7,470555.64,3.464285714
Rice,2019,Winter     ,West Bengal,4004077,11344600,1733.4,687740265.5,1481508.49,2.771363636
Rice,2020,Kharif     ,Uttarakhand,241936,669372,1313.947826,46841228.96,89516.32,2.093076923
Rice,2020,Summer     ,Uttarakhand,15315,55057,1313.947826,2965137.15,5666.55,3.563333333
Rice,1997,Kharif     ,Haryana,913000,2556000,661.2,86890210,283030,2.730588235
Rice,1997,Kharif     ,Nagaland,145000,188000,1398.5,13799650,44950,1.29
Rice,1997,Rabi       ,Nagaland,200,250,1398.5,19034,62,1.3
Rice,1998,Kharif     ,Delhi,7303,10799,784.5,721536.4,2117.87,1.48
Rice,1999,Kharif     ,Andhra Pradesh,2848794,7056175,650.4,302342507.2,769174.38,2.400869565
Rice,1999,Rabi       ,Andhra Pradesh,1165454,3581740,650.4,123689633,314672.58,2.73
Rice,1999,Kharif     ,Delhi,8105,15279,365.9,860183.65,2188.35,1.89
Rice,1999,Kharif     ,Jammu and Kashmir,250625,391529,667.1,26598831.25,67668.75,1.489166667
Rice,2000,Kharif     ,Delhi,6053,11420,544.3,594223.01,1573.78,1.89
Rice,2000,Kharif     ,Jammu and Kashmir,244051,415342,989.5,23958486.67,63453.26,1.6
Rice,2001,Kharif     ,Delhi,6405,12063,611.9,654142.65,1665.3,1.88
Rice,2001,Kharif     ,Jammu and Kashmir,249830,422298,953.8,25515137.9,64955.8,1.634166667
Rice,2002,Kharif     ,Delhi,6096,12907,593.6,577108.32,1524,2.12
Rice,2002,Kharif     ,Jammu and Kashmir,236199,421457,933.2,22360959.33,59049.75,1.708333333
